Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_minute,Arrival_hour,Arrival_minute,dur_hours,dur_minutes
7336,Jet Airways,Kolkata,Banglore,1 stop,8586,12,5,21,10,4,40,7,30
9396,Jet Airways,Delhi,Cochin,2 stops,12814,21,3,5,25,18,50,37,25
994,Vistara,Kolkata,Banglore,1 stop,9135,12,5,17,0,18,50,25,50
10636,Jet Airways,Kolkata,Banglore,1 stop,14388,15,5,6,30,12,0,5,30
7640,Jet Airways,Kolkata,Banglore,1 stop,9663,21,5,16,30,4,40,12,10
202,IndiGo,Delhi,Cochin,non-stop,5013,24,4,5,35,8,50,3,15
7657,Vistara Premium economy,Chennai,Kolkata,non-stop,9125,1,3,7,5,9,20,2,15
8182,Air India,Banglore,New Delhi,2 stops,8114,24,3,17,0,22,55,29,55
7503,Air India,Kolkata,Banglore,2 stops,6117,24,5,9,10,4,40,19,30
6053,IndiGo,Delhi,Cochin,1 stop,6316,9,6,15,0,1,30,10,30
2255,SpiceJet,Banglore,Delhi,non-stop,3573,24,4,21,10,0,5,2,55
9456,IndiGo,Mumbai,Hyderabad,non-stop,4049,12,3,6,20,7,45,1,25
720,Jet Airways,Delhi,Cochin,2 stops,12604,21,3,18,20,18,50,24,30
5488,Air India,Delhi,Cochin,2 stops,11701,6,5,22,0,19,15,21,15
983,Air India,Kolkata,Banglore,non-stop,5510,3,6,14,15,16,45,2,30
9792,GoAir,Delhi,Cochin,1 stop,7378,15,5,10,35,19,35,9,0
6121,SpiceJet,Kolkata,Banglore,non-stop,3873,12,6,6,55,9,30,2,35
9943,Air India,Kolkata,Banglore,2 stops,12723,12,6,5,50,8,55,27,5
6588,Jet Airways,Banglore,New Delhi,1 stop,26890,1,3,22,50,7,40,8,50
6842,IndiGo,Banglore,New Delhi,non-stop,10067,24,3,10,10,13,0,2,50
6978,IndiGo,Kolkata,Banglore,non-stop,5224,1,6,17,15,19,50,2,35
4695,Jet Airways,Delhi,Cochin,1 stop,17024,3,3,9,0,18,50,9,50
4545,GoAir,Banglore,Delhi,non-stop,5048,18,4,20,55,23,40,2,45
1008,Jet Airways,Delhi,Cochin,1 stop,10262,3,6,17,30,12,35,19,5
5971,SpiceJet,Kolkata,Banglore,non-stop,3841,3,6,6,55,9,30,2,35
6363,SpiceJet,Kolkata,Banglore,non-stop,3873,6,4,14,55,17,25,2,30
1130,Vistara,Delhi,Cochin,non-stop,6216,12,6,14,40,17,50,3,10
8791,GoAir,Banglore,New Delhi,non-stop,5706,15,3,7,45,10,40,2,55
3443,IndiGo,Mumbai,Hyderabad,non-stop,5755,3,3,19,5,20,30,1,25
6776,Jet Airways,Kolkata,Banglore,1 stop,13941,1,5,18,55,10,5,15,10
3158,SpiceJet,Kolkata,Banglore,non-stop,3841,18,5,6,55,9,30,2,35
2790,Jet Airways,Mumbai,Hyderabad,non-stop,5678,18,3,15,50,17,20,1,30
9004,Multiple carriers,Delhi,Cochin,1 stop,6601,9,4,7,5,18,10,11,5
3294,Jet Airways,Mumbai,Hyderabad,2 stops,21375,6,3,13,5,16,50,27,45
8810,Vistara,Kolkata,Banglore,1 stop,9922,12,5,17,0,10,45,17,45
1054,Multiple carriers,Delhi,Cochin,2 stops,18485,15,6,17,50,1,30,7,40
10251,Multiple carriers,Delhi,Cochin,1 stop,9646,15,5,13,5,22,30,9,25
7151,Jet Airways,Mumbai,Hyderabad,non-stop,5678,24,3,7,10,8,35,1,25
5530,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3,11,40,20,20,8,40
10341,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5,14,5,22,35,8,30
655,SpiceJet,Mumbai,Hyderabad,non-stop,1965,3,5,13,15,14,45,1,30
9130,Jet Airways,Delhi,Cochin,2 stops,15129,27,5,23,5,4,25,29,20
9243,Vistara,Chennai,Kolkata,non-stop,11982,24,5,17,45,20,5,2,20
6703,Jet Airways,Banglore,Delhi,non-stop,5769,12,6,15,15,18,10,2,55
415,Vistara,Kolkata,Banglore,1 stop,11105,24,3,20,20,22,10,25,50
575,Air India,Banglore,New Delhi,non-stop,4966,9,3,21,10,23,55,2,45
560,Jet Airways,Kolkata,Banglore,1 stop,8586,9,5,6,30,10,5,27,35
1834,Jet Airways,Delhi,Cochin,1 stop,14924,12,6,8,0,19,0,11,0
5213,IndiGo,Banglore,Delhi,non-stop,4823,3,4,18,55,21,50,2,55
7257,IndiGo,Mumbai,Hyderabad,non-stop,4784,6,3,6,20,7,45,1,25
7121,GoAir,Delhi,Cochin,1 stop,6922,27,4,10,35,19,35,9,0
6456,GoAir,Delhi,Cochin,1 stop,6195,24,4,7,0,12,55,5,55
490,Air India,Banglore,New Delhi,1 stop,14069,1,3,5,50,22,45,16,55
3161,Air India,Banglore,New Delhi,2 stops,12599,3,3,6,45,11,10,28,25
6754,Vistara,Kolkata,Banglore,1 stop,8452,12,6,7,10,22,40,15,30
6097,Air India,Banglore,New Delhi,1 stop,6781,3,3,8,15,21,25,13,10
8453,IndiGo,Delhi,Cochin,1 stop,5241,24,4,2,0,7,45,5,45
7126,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3,5,45,10,25,4,40
10086,Jet Airways,Delhi,Cochin,1 stop,10262,24,6,22,50,12,35,13,45
7549,IndiGo,Banglore,New Delhi,non-stop,6144,15,3,10,10,13,0,2,50
4957,Jet Airways,Banglore,Delhi,non-stop,8016,6,6,6,0,8,45,2,45
9315,Jet Airways,Delhi,Cochin,1 stop,14714,12,6,13,0,19,0,6,0
5310,Air India,Delhi,Cochin,2 stops,8892,27,3,13,5,7,40,18,35
8198,Jet Airways,Mumbai,Hyderabad,non-stop,4050,6,6,2,55,4,20,1,25
963,Jet Airways,Delhi,Cochin,2 stops,10368,15,6,5,30,4,25,22,55
1599,Jet Airways,Delhi,Cochin,1 stop,14714,6,6,19,15,4,25,9,10
663,SpiceJet,Chennai,Kolkata,non-stop,3597,9,6,8,20,10,35,2,15
8757,Air India,Delhi,Cochin,2 stops,8839,15,5,17,15,9,25,16,10
10094,IndiGo,Mumbai,Hyderabad,non-stop,2227,12,5,20,5,21,40,1,35
9800,SpiceJet,Kolkata,Banglore,non-stop,3873,27,6,17,10,19,40,2,30
5328,Jet Airways,Delhi,Cochin,1 stop,16289,9,3,16,0,18,50,26,50
6712,Jet Airways,Delhi,Cochin,1 stop,17024,6,3,11,30,18,50,7,20
10375,Jet Airways,Delhi,Cochin,1 stop,10262,3,6,16,0,19,0,27,0
6777,Air India,Banglore,New Delhi,1 stop,9166,15,3,13,50,22,10,8,20
3066,Air Asia,Delhi,Cochin,1 stop,8759,1,6,7,55,22,25,14,30
3392,Jet Airways,Kolkata,Banglore,1 stop,14231,24,3,18,55,18,10,23,15
1212,Air India,Kolkata,Banglore,2 stops,14960,12,6,9,50,23,15,13,25
5482,SpiceJet,Banglore,New Delhi,non-stop,3579,24,3,5,45,8,35,2,50
50,Jet Airways,Delhi,Cochin,non-stop,7202,9,3,11,0,14,15,3,15
5440,IndiGo,Delhi,Cochin,1 stop,5073,27,3,20,30,1,35,5,5
964,SpiceJet,Mumbai,Hyderabad,non-stop,2017,18,5,22,45,0,15,1,30
10454,Air India,Kolkata,Banglore,1 stop,8366,6,6,9,25,18,30,9,5
7880,IndiGo,Chennai,Kolkata,non-stop,3850,18,3,7,55,10,15,2,20
5642,Jet Airways,Delhi,Cochin,2 stops,11664,9,4,5,30,19,0,13,30
159,Jet Airways,Delhi,Cochin,1 stop,17024,6,3,2,15,4,25,26,10
7931,SpiceJet,Mumbai,Hyderabad,non-stop,2753,15,3,22,45,0,10,1,25
7374,Multiple carriers,Delhi,Cochin,1 stop,15078,6,3,9,0,21,0,12,0
2819,Air India,Delhi,Cochin,2 stops,8839,24,6,13,15,9,25,20,10
7864,Jet Airways,Banglore,Delhi,non-stop,5769,27,6,11,10,14,5,2,55
940,Jet Airways,Delhi,Cochin,1 stop,10262,9,6,9,0,4,25,19,25
6716,Air India,Chennai,Kolkata,non-stop,4667,12,5,11,40,13,55,2,15
318,Jet Airways,Delhi,Cochin,1 stop,10262,1,6,8,0,4,25,20,25
3680,Multiple carriers,Delhi,Cochin,1 stop,13377,15,6,15,0,1,30,10,30
7890,Air India,Delhi,Cochin,1 stop,7480,21,5,6,5,9,25,27,20
4023,Jet Airways,Delhi,Cochin,2 stops,13344,1,6,5,30,12,35,7,5
777,Jet Airways,Banglore,Delhi,non-stop,3359,21,5,15,50,18,45,2,55
5502,Jet Airways,Delhi,Cochin,2 stops,11507,3,6,21,25,19,0,21,35
9718,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3,5,45,21,20,15,35
3098,GoAir,Delhi,Cochin,1 stop,5281,24,6,7,0,12,55,5,55
7732,IndiGo,Kolkata,Banglore,1 stop,4226,24,5,6,20,10,20,4,0
2898,IndiGo,Kolkata,Banglore,non-stop,4804,21,6,22,15,0,50,2,35
6259,Jet Airways,Delhi,Cochin,1 stop,10262,27,6,18,15,19,0,24,45
3906,Air India,Delhi,Cochin,2 stops,8603,12,6,12,0,19,15,7,15
4239,Multiple carriers,Delhi,Cochin,1 stop,7038,6,6,14,55,22,30,7,35
4660,SpiceJet,Kolkata,Banglore,non-stop,3841,1,5,17,10,19,40,2,30
10164,Multiple carriers,Delhi,Cochin,1 stop,14323,15,5,10,0,19,15,9,15
4057,SpiceJet,Kolkata,Banglore,non-stop,3841,9,5,9,0,11,25,2,25
8582,Air India,Mumbai,Hyderabad,1 stop,12308,6,3,19,0,9,10,14,10
826,Jet Airways,Banglore,New Delhi,1 stop,26890,1,3,5,45,16,10,10,25
6284,Multiple carriers,Delhi,Cochin,1 stop,10791,27,6,6,0,12,35,6,35
5682,Air India,Delhi,Cochin,2 stops,8656,27,3,16,40,19,15,26,35
1820,Vistara,Banglore,Delhi,non-stop,5403,9,4,9,45,12,35,2,50
3166,IndiGo,Delhi,Cochin,1 stop,6818,21,5,5,5,12,10,7,5
2796,Multiple carriers,Delhi,Cochin,1 stop,18492,9,3,8,40,19,45,11,5
1522,Jet Airways,Banglore,New Delhi,1 stop,11087,9,3,8,55,10,45,25,50
3009,IndiGo,Kolkata,Banglore,non-stop,4148,21,3,21,25,0,5,2,40
1196,Multiple carriers,Delhi,Cochin,2 stops,23583,9,3,17,50,1,35,7,45
8156,IndiGo,Banglore,Delhi,non-stop,3943,6,6,21,15,0,15,3,0
6938,Air Asia,Kolkata,Banglore,1 stop,5192,12,6,7,35,19,25,11,50
7667,Air India,Delhi,Cochin,non-stop,5674,21,3,14,10,17,10,3,0
5118,Air India,Delhi,Cochin,2 stops,13307,15,5,18,45,19,15,24,30
6489,Air Asia,Banglore,Delhi,non-stop,4282,9,4,4,55,7,45,2,50
5830,Jet Airways,Delhi,Cochin,2 stops,10368,15,6,5,30,19,0,13,30
6810,IndiGo,Kolkata,Banglore,non-stop,4462,27,3,20,25,23,5,2,40
8450,IndiGo,Kolkata,Banglore,non-stop,4148,9,3,21,25,0,5,2,40
8832,IndiGo,Delhi,Cochin,1 stop,7738,21,3,4,45,15,30,10,45
5117,Vistara,Chennai,Kolkata,non-stop,3687,6,5,7,5,9,20,2,15
665,Air India,Kolkata,Banglore,2 stops,11642,18,5,16,50,5,35,12,45
7563,Air Asia,Kolkata,Banglore,non-stop,4409,9,6,19,55,22,25,2,30
6279,Air India,Banglore,New Delhi,2 stops,12358,3,3,8,50,10,35,25,45
1668,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3,18,55,12,25,17,30
8101,IndiGo,Mumbai,Hyderabad,non-stop,3175,1,6,2,35,4,5,1,30
5296,Jet Airways,Kolkata,Banglore,1 stop,7064,1,4,18,55,16,20,21,25
383,Vistara,Kolkata,Banglore,1 stop,8452,1,5,7,10,22,40,15,30
1462,IndiGo,Delhi,Cochin,1 stop,9165,24,6,23,30,4,35,5,5
1454,Jet Airways,Banglore,New Delhi,1 stop,9134,15,3,5,45,13,15,7,30
10030,Jet Airways,Mumbai,Hyderabad,non-stop,4995,18,6,10,20,11,50,1,30
8424,Jet Airways,Delhi,Cochin,non-stop,7202,21,4,11,0,14,15,3,15
8128,Jet Airways,Delhi,Cochin,1 stop,12898,21,5,15,0,4,25,13,25
1200,Air Asia,Kolkata,Banglore,non-stop,4409,21,5,9,45,12,15,2,30
6211,IndiGo,Kolkata,Banglore,1 stop,4226,15,4,6,20,10,30,4,10
9909,IndiGo,Delhi,Cochin,1 stop,6674,27,5,6,50,16,10,9,20
921,Air Asia,Kolkata,Banglore,non-stop,5530,12,5,19,55,22,25,2,30
8406,IndiGo,Mumbai,Hyderabad,non-stop,4049,15,5,6,25,7,55,1,30
3279,IndiGo,Kolkata,Banglore,non-stop,4804,18,6,15,15,17,45,2,30
4500,SpiceJet,Kolkata,Banglore,non-stop,4174,12,6,17,10,19,40,2,30
9468,IndiGo,Delhi,Cochin,1 stop,11600,3,3,11,55,22,20,10,25
5008,IndiGo,Banglore,Delhi,non-stop,4823,12,4,7,10,10,5,2,55
3975,Air India,Delhi,Cochin,2 stops,12121,15,6,13,20,7,40,18,20
10566,Air India,Delhi,Cochin,1 stop,4487,6,4,6,5,9,25,27,20
2420,Air Asia,Kolkata,Banglore,non-stop,4409,18,4,10,20,12,55,2,35
3670,Air Asia,Kolkata,Banglore,non-stop,3807,12,6,19,55,22,25,2,30
8323,IndiGo,Banglore,Delhi,non-stop,3943,15,6,10,10,13,0,2,50
367,IndiGo,Chennai,Kolkata,non-stop,7295,3,3,14,40,17,5,2,25
4962,IndiGo,Delhi,Cochin,1 stop,6734,9,5,6,50,22,30,15,40
2894,Multiple carriers,Delhi,Cochin,1 stop,9627,18,5,10,35,19,0,8,25
5448,IndiGo,Kolkata,Banglore,non-stop,4174,3,4,11,30,14,5,2,35
3042,Jet Airways,Banglore,New Delhi,non-stop,7229,21,3,19,55,22,35,2,40
8076,Jet Airways,Kolkata,Banglore,1 stop,13067,24,5,17,0,22,5,29,5
3947,IndiGo,Kolkata,Banglore,non-stop,4804,15,5,20,20,22,55,2,35
5724,Multiple carriers,Delhi,Cochin,1 stop,13587,1,6,11,30,21,0,9,30
5588,Jet Airways,Kolkata,Banglore,1 stop,10844,6,5,6,30,16,20,9,50
2284,Air India,Delhi,Cochin,2 stops,10913,27,3,7,0,19,15,12,15
2097,IndiGo,Delhi,Cochin,1 stop,14871,3,3,10,45,1,35,14,50
3937,Jet Airways,Banglore,Delhi,non-stop,8016,24,6,15,15,18,10,2,55
3904,SpiceJet,Mumbai,Hyderabad,non-stop,2017,18,6,13,15,14,45,1,30
9809,Air India,Delhi,Cochin,2 stops,12436,24,6,12,55,19,15,30,20
5696,Air India,Delhi,Cochin,2 stops,13801,18,5,13,20,7,40,18,20
7231,IndiGo,Banglore,Delhi,non-stop,4990,18,4,16,55,19,55,3,0
10275,IndiGo,Banglore,New Delhi,non-stop,6860,3,3,8,30,11,30,3,0
4816,IndiGo,Delhi,Cochin,1 stop,10208,21,3,7,30,15,30,8,0
808,Multiple carriers,Delhi,Cochin,1 stop,9275,18,5,10,0,21,0,11,0
1962,IndiGo,Delhi,Cochin,1 stop,14871,3,3,15,0,1,35,10,35
4557,IndiGo,Delhi,Cochin,1 stop,7725,3,3,10,45,15,30,4,45
2663,SpiceJet,Kolkata,Banglore,non-stop,4174,21,4,6,55,9,30,2,35
10325,SpiceJet,Banglore,New Delhi,non-stop,4945,21,3,9,35,12,30,2,55
6448,Jet Airways,Kolkata,Banglore,1 stop,10539,6,6,20,25,9,45,13,20
4127,Air India,Delhi,Cochin,1 stop,5117,1,4,20,40,9,25,12,45
10431,SpiceJet,Kolkata,Banglore,non-stop,4174,18,5,14,55,17,25,2,30
5691,Air India,Delhi,Cochin,2 stops,11071,21,3,6,50,7,40,24,50
4792,Jet Airways,Delhi,Cochin,1 stop,12373,9,5,15,0,4,25,13,25
5503,Multiple carriers,Delhi,Cochin,1 stop,12192,15,6,8,0,19,0,11,0
4420,Air India,Kolkata,Banglore,2 stops,14960,12,6,9,50,8,55,23,5
2580,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5,8,25,20,45,12,20
5684,GoAir,Delhi,Cochin,1 stop,4563,27,3,6,0,13,20,7,20
6138,SpiceJet,Banglore,Delhi,non-stop,3971,6,5,9,30,12,20,2,50
1576,Multiple carriers,Delhi,Cochin,1 stop,11789,15,6,11,40,19,0,7,20
6758,Jet Airways,Delhi,Cochin,2 stops,15129,9,5,9,40,4,25,18,45
5134,Jet Airways,Kolkata,Banglore,1 stop,11841,6,5,14,5,23,35,9,30
10586,Jet Airways,Banglore,Delhi,non-stop,4544,12,5,15,15,18,10,2,55
6802,Vistara,Banglore,Delhi,non-stop,5613,6,4,19,30,22,15,2,45
735,IndiGo,Kolkata,Banglore,1 stop,5069,9,5,8,10,13,0,4,50
3857,Multiple carriers,Delhi,Cochin,1 stop,17057,3,3,13,55,21,0,7,5
3521,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3,8,55,23,0,14,5
13,Jet Airways,Kolkata,Banglore,1 stop,9663,9,5,21,10,9,20,12,10
3418,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3,7,0,18,25,11,25
1610,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5,20,0,22,35,26,35
4834,Air India,Banglore,Delhi,non-stop,5176,6,4,6,10,8,55,2,45
7038,Multiple carriers,Delhi,Cochin,1 stop,9646,6,6,9,45,22,30,12,45
10063,Air Asia,Delhi,Cochin,1 stop,7452,21,4,7,55,22,25,14,30
2292,IndiGo,Kolkata,Banglore,1 stop,6218,9,5,18,5,23,30,5,25
8023,Air India,Kolkata,Banglore,1 stop,7662,18,5,12,0,13,15,25,15
3539,Jet Airways,Kolkata,Banglore,1 stop,13626,12,6,14,5,22,35,8,30
1990,IndiGo,Mumbai,Hyderabad,non-stop,2437,24,5,21,20,22,50,1,30
3845,Air India,Delhi,Cochin,1 stop,8372,12,6,13,0,19,15,6,15
1560,Vistara,Delhi,Cochin,non-stop,6688,21,3,6,0,9,10,3,10
31,Air India,Kolkata,Banglore,2 stops,13227,1,5,9,50,23,15,13,25
10244,Jet Airways,Kolkata,Banglore,1 stop,13941,9,5,8,25,16,20,7,55
520,IndiGo,Delhi,Cochin,2 stops,8899,3,3,4,55,21,20,16,25
1831,IndiGo,Banglore,Delhi,non-stop,3943,3,4,22,10,1,0,2,50
9393,Air India,Banglore,Delhi,non-stop,5176,1,4,17,0,19,45,2,45
1118,Vistara,Kolkata,Banglore,1 stop,8452,21,5,7,10,9,5,25,55
7072,IndiGo,Chennai,Kolkata,non-stop,3597,1,5,19,35,21,55,2,20
5848,Jet Airways,Delhi,Cochin,2 stops,11507,9,5,21,25,12,35,15,10
4140,IndiGo,Chennai,Kolkata,non-stop,6297,9,3,11,35,14,0,2,25
8765,Jet Airways,Banglore,Delhi,non-stop,7229,15,5,8,20,11,20,3,0
982,GoAir,Delhi,Cochin,1 stop,5897,9,6,7,0,12,55,5,55
3070,Jet Airways,Delhi,Cochin,2 stops,15129,27,5,19,10,12,35,17,25
4281,Jet Airways,Delhi,Cochin,1 stop,12898,21,5,13,0,12,35,23,35
887,Multiple carriers,Delhi,Cochin,1 stop,9646,24,6,9,45,16,10,6,25
8591,Air Asia,Kolkata,Banglore,non-stop,4409,15,6,10,20,12,55,2,35
4518,IndiGo,Banglore,New Delhi,1 stop,7166,15,3,13,40,18,35,4,55
2774,Jet Airways,Kolkata,Banglore,1 stop,14151,24,5,9,35,21,5,11,30
6478,Air India,Delhi,Cochin,1 stop,5704,21,3,20,30,23,0,26,30
7332,Air India,Delhi,Cochin,1 stop,8372,27,6,8,0,19,15,11,15
1641,SpiceJet,Chennai,Kolkata,non-stop,3807,24,3,8,20,10,35,2,15
4346,GoAir,Banglore,Delhi,non-stop,3898,24,6,7,45,10,40,2,55
7388,Air India,Delhi,Cochin,2 stops,13039,15,5,17,15,7,40,14,25
2615,IndiGo,Kolkata,Banglore,non-stop,4804,24,6,20,20,22,55,2,35
851,IndiGo,Delhi,Cochin,1 stop,8542,9,5,18,35,1,30,6,55
7949,Jet Airways,Kolkata,Banglore,1 stop,14781,12,5,14,5,23,35,9,30
86,IndiGo,Delhi,Cochin,1 stop,5636,24,6,2,0,7,25,5,25
5922,IndiGo,Banglore,Delhi,non-stop,3943,1,4,10,10,13,0,2,50
10210,Air India,Kolkata,Banglore,1 stop,6535,24,3,16,45,21,5,28,20
1020,Air India,Kolkata,Banglore,2 stops,14960,15,5,16,45,12,30,19,45
1872,IndiGo,Banglore,Delhi,non-stop,4823,12,4,13,0,15,50,2,50
3870,Multiple carriers,Delhi,Cochin,1 stop,13377,1,6,15,0,1,30,10,30
2149,IndiGo,Banglore,Delhi,non-stop,4423,1,4,1,30,4,15,2,45
8652,Multiple carriers,Delhi,Cochin,1 stop,8018,24,6,13,15,22,30,9,15
5505,IndiGo,Delhi,Cochin,non-stop,5000,21,6,14,25,17,40,3,15
9218,Jet Airways,Kolkata,Banglore,1 stop,12121,6,5,9,35,21,5,11,30
9351,Jet Airways,Mumbai,Hyderabad,non-stop,8040,21,6,10,20,11,50,1,30
3606,Air India,Kolkata,Banglore,2 stops,10151,1,5,12,0,18,30,30,30
6150,Air India,Kolkata,Banglore,1 stop,7893,1,4,16,50,18,30,25,40
8069,Jet Airways,Delhi,Cochin,2 stops,10368,15,6,9,40,4,25,18,45
9323,Jet Airways,Delhi,Cochin,2 stops,12819,24,6,13,25,12,35,23,10
10502,IndiGo,Mumbai,Hyderabad,non-stop,2754,6,5,19,5,20,35,1,30
4105,Air India,Delhi,Cochin,2 stops,13486,18,5,10,55,7,40,20,45
6622,Air Asia,Kolkata,Banglore,non-stop,3807,12,6,10,20,12,55,2,35
7874,Vistara,Banglore,New Delhi,1 stop,12476,3,3,6,40,12,35,5,55
2455,IndiGo,Kolkata,Banglore,non-stop,4804,9,5,21,25,0,5,2,40
7263,IndiGo,Kolkata,Banglore,non-stop,4804,15,6,15,15,17,45,2,30
7165,Jet Airways,Banglore,Delhi,non-stop,7229,12,5,7,10,10,10,3,0
2559,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5,16,30,4,40,12,10
7683,IndiGo,Banglore,New Delhi,non-stop,7303,24,3,16,55,19,45,2,50
475,GoAir,Delhi,Cochin,1 stop,7378,3,3,7,0,12,50,5,50
1092,Vistara,Chennai,Kolkata,non-stop,3687,1,6,7,5,9,20,2,15
3416,Jet Airways,Delhi,Cochin,1 stop,10152,27,5,2,15,12,35,10,20
7635,Air India,Banglore,Delhi,non-stop,5228,9,6,21,5,23,55,2,50
7536,IndiGo,Chennai,Kolkata,non-stop,4332,1,5,11,35,14,0,2,25
5023,Air Asia,Delhi,Cochin,1 stop,6253,15,6,20,45,7,10,10,25
9913,Air India,Kolkata,Banglore,2 stops,10408,1,4,10,0,1,20,15,20
9869,Air India,Delhi,Cochin,2 stops,8603,3,6,12,0,19,15,7,15
7857,Multiple carriers,Delhi,Cochin,1 stop,6883,27,3,13,0,21,0,8,0
9842,Jet Airways,Kolkata,Banglore,1 stop,10539,6,6,17,0,10,55,17,55
3499,IndiGo,Kolkata,Banglore,non-stop,7615,24,3,15,10,17,45,2,35
7572,Multiple carriers,Delhi,Cochin,1 stop,9103,21,5,10,35,19,0,8,25
5851,Jet Airways,Delhi,Cochin,2 stops,10919,27,6,6,45,12,35,29,50
7419,Multiple carriers,Delhi,Cochin,1 stop,9646,9,6,9,45,22,30,12,45
2491,Jet Airways,Mumbai,Hyderabad,non-stop,4995,18,6,2,55,4,20,1,25
8038,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5,14,5,19,50,5,45
2239,Jet Airways,Kolkata,Banglore,1 stop,10953,6,5,9,35,9,45,24,10
1567,Air India,Delhi,Cochin,1 stop,7480,27,6,20,40,9,25,12,45
4984,Air India,Kolkata,Banglore,1 stop,7662,21,5,12,0,13,15,25,15
7776,IndiGo,Banglore,Delhi,non-stop,3943,1,6,4,0,6,50,2,50
2477,IndiGo,Delhi,Cochin,1 stop,6442,9,6,7,35,22,30,14,55
531,Air India,Delhi,Cochin,1 stop,7384,15,6,17,40,23,0,5,20
3142,Jet Airways,Kolkata,Banglore,1 stop,8586,12,5,8,25,19,50,11,25
8806,Jet Airways,Delhi,Cochin,1 stop,16289,9,3,15,5,18,50,27,45
733,Vistara,Chennai,Kolkata,non-stop,11982,12,5,17,45,20,5,2,20
998,Multiple carriers,Delhi,Cochin,1 stop,9315,27,5,7,30,19,0,11,30
2558,Multiple carriers,Delhi,Cochin,1 stop,8099,21,5,9,15,19,15,10,0
10105,Jet Airways,Kolkata,Banglore,1 stop,12121,12,5,20,25,21,5,24,40
1102,Jet Airways,Kolkata,Banglore,1 stop,8066,6,5,17,0,9,45,16,45
5590,Jet Airways,Kolkata,Banglore,1 stop,14571,6,6,21,10,9,20,12,10
651,Air India,Banglore,New Delhi,non-stop,7591,3,3,6,10,8,55,2,45
3379,Multiple carriers,Delhi,Cochin,1 stop,9646,1,6,7,5,22,30,15,25
2685,Air Asia,Kolkata,Banglore,1 stop,5192,1,5,7,35,23,30,15,55
2798,Jet Airways,Kolkata,Banglore,1 stop,8781,18,5,11,50,17,35,5,45
6633,Air India,Delhi,Cochin,non-stop,6094,27,4,14,10,17,10,3,0
3076,IndiGo,Delhi,Cochin,1 stop,8784,27,3,6,40,21,0,14,20
1223,IndiGo,Kolkata,Banglore,non-stop,4804,15,5,9,35,12,20,2,45
3847,IndiGo,Chennai,Kolkata,non-stop,6297,9,3,17,5,19,40,2,35
2711,Air India,Kolkata,Banglore,2 stops,14109,18,5,10,0,5,25,19,25
5752,GoAir,Delhi,Cochin,1 stop,5842,1,5,7,25,13,35,6,10
2118,Jet Airways,Delhi,Cochin,2 stops,15129,21,5,23,5,19,0,19,55
10234,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5,20,0,8,15,12,15
5301,IndiGo,Banglore,Delhi,non-stop,3419,21,5,0,30,3,25,2,55
1046,Jet Airways,Delhi,Cochin,1 stop,14924,9,6,20,55,4,25,7,30
7763,SpiceJet,Kolkata,Banglore,1 stop,4649,3,4,15,5,20,20,5,15
9848,Air India,Banglore,New Delhi,2 stops,17135,1,3,8,50,23,55,39,5
3848,Jet Airways,Kolkata,Banglore,1 stop,13626,12,6,8,25,18,15,9,50
1071,Air India,Banglore,Delhi,non-stop,6961,27,6,17,0,19,45,2,45
5477,IndiGo,Chennai,Kolkata,non-stop,7295,6,3,11,35,14,0,2,25
9755,Jet Airways,Kolkata,Banglore,1 stop,14231,24,3,16,55,9,15,16,20
2723,Air India,Delhi,Cochin,2 stops,11753,24,6,10,55,7,40,20,45
5739,SpiceJet,Chennai,Kolkata,non-stop,3597,24,5,9,45,12,0,2,15
1591,Air India,Kolkata,Banglore,2 stops,15894,6,6,14,30,12,30,22,0
5222,Air India,Banglore,New Delhi,2 stops,12778,12,3,8,50,10,15,25,25
4477,Multiple carriers,Delhi,Cochin,1 stop,11667,12,6,7,5,19,15,12,10
4559,Air India,Kolkata,Banglore,2 stops,13532,12,6,10,0,5,25,19,25
10545,Jet Airways,Banglore,Delhi,non-stop,7229,21,4,6,0,8,45,2,45
5912,Jet Airways,Delhi,Cochin,1 stop,6540,21,3,8,0,4,25,20,25
3984,Jet Airways,Delhi,Cochin,2 stops,9412,27,3,5,10,4,25,23,15
888,Jet Airways,Kolkata,Banglore,1 stop,15149,15,5,21,10,10,5,12,55
7137,IndiGo,Banglore,New Delhi,non-stop,12649,1,3,21,20,0,15,2,55
8825,Jet Airways,Delhi,Cochin,1 stop,12373,18,5,17,30,12,35,19,5
7006,Multiple carriers,Delhi,Cochin,1 stop,7485,21,5,8,45,21,0,12,15
